CustomerID,FullName,Email,PhoneNumber,Address,CreditScore,Income,AccountBalance,LoanAmount,LoanTerm,LoanPurpose,LoanStatus,CreditUtilization
155aff1a-a27a-48b4-b085-aff5f51bfdf6,Jeffrey Chapman,xrodriguez@example.com,(494)791-4087,"36218 Hughes Fields Suite 424
Cherryshire, OK 17029",511,871231,493787,9376,5,Home Purchase,Pending,87
97639499-cc98-4e07-92cc-0945176651a0,Greg Aguirre,laurie76@example.net,001-599-393-9430x58419,"7552 Jason Radial Suite 929
Port Kennethburgh, MD 84560",848,431398,259241,7195,27,Student Loan,Approved,23
5ca4db10-4893-46d7-b46e-946bfed3c93a,Anna Fernandez,jimmysteele@example.net,340.278.5386,"92342 Rivas Court Apt. 689
New Patricia, NC 40556",300,220526,591921,9613,21,Business Loan,Pending,42
a0c4ae7a-f5fb-4553-aaec-d0baba4a030a,Richard Madden,johnsonsusan@example.org,+1-871-851-9069,"2877 Caitlin Prairie
Lake Patriciaville, MA 46295",528,447386,658665,5759,30,Student Loan,Pending,70
09bd84a4-785e-417c-a6b2-94cbeaacc453,Samuel Hill,robert60@example.net,+1-860-674-3491x71278,"757 Ford Mills
Kendraport, WI 85336",838,97545,362057,2314,19,Business Loan,Pending,14
b3809e8f-5177-4a7c-bf10-c421c441cf5c,Shawna Morgan,sharon16@example.com,+1-933-422-0809,"59393 Copeland Groves Apt. 992
Richardfort, LA 24011",612,830868,578973,2798,22,Auto Loan,Pending,26
89fd27b9-9074-4b75-979b-0c0f984cae2c,Anthony Martin,gbaker@example.org,(950)855-9581,"50807 Richard Valleys Suite 870
New Kimberly, TX 70666",564,383922,174629,1803,21,Student Loan,Rejected,8
febb2ff4-41eb-43b6-8fad-d33eef67db68,Brian Cain,uyoung@example.org,+1-808-664-5168x4299,"PSC 1274, Box 9793
APO AE 95786",349,812370,515870,7386,16,Home Purchase,Rejected,43
1ba695ee-4239-4c90-a8c3-2862f05b3e2b,Andrew Valenzuela,jamesortiz@example.net,414-680-2510x79984,"01292 Bowman Divide
South Manuel, AS 41519",596,564625,572372,7652,4,Student Loan,Approved,96
2d159de6-d7ab-4817-9d36-f0633472ef89,Bruce Cunningham,laurasnyder@example.com,(423)558-3345x519,"USNV Martinez
FPO AP 03762",546,48473,627261,8103,23,Auto Loan,Pending,58
08d3269d-9a98-47c0-a0ba-32e37ff03c54,Michael Marks,epeck@example.org,001-305-627-8009x15193,"0570 Sandra Orchard
Alanborough, CT 47725",345,247263,90459,2017,14,Auto Loan,Pending,40
653fd0b7-6e76-407f-b755-cc0bf1883015,Miss Shelly Cameron,heather35@example.com,278.919.0690x4263,"0769 Caleb Park Suite 777
East Jamesstad, FL 89447",816,623262,462866,8637,10,Auto Loan,Approved,44
770ea079-a624-4b7b-b3cf-0564fd6c794f,Deborah Smith,kirsten93@example.net,+1-763-600-8692x634,"USNV Salazar
FPO AA 82845",540,492296,885119,3763,23,Business Loan,Rejected,27
1f4b5c94-c997-4a40-aab3-72335142d3bd,Matthew Roach,james30@example.org,736.694.6259x0367,"01946 Steven Parks Apt. 410
Port Melanie, FM 34598",402,717465,545590,8056,17,Auto Loan,Approved,54
6f7fcda2-e6cd-4c54-9b1f-78b00b66126d,Richard Ford,scott14@example.net,+1-927-509-7564x068,"038 Rodriguez Road
Bateschester, PW 01443",458,858426,476150,2446,2,Auto Loan,Approved,24
9a3e5803-ff70-4c58-84ba-5c88e13b1f64,Lori Miller,whitemichael@example.org,8335710146,"1433 Adam Stravenue Suite 605
South Diana, VI 24253",741,401677,698314,6848,2,Auto Loan,Approved,26
5030aeee-754c-4846-89b6-8797707d1b50,Angela Gonzalez,belljonathan@example.net,(461)356-4395x2748,"74989 Carter Junctions
Gabrielaton, SC 68010",389,33554,574950,3474,14,Business Loan,Pending,83
a25cda5a-3725-42e1-ae0f-765f6fa71916,Michael Brown,christieflynn@example.net,270.969.3442x01802,"953 Lauren Turnpike
Courtneyfurt, AK 39823",331,401719,552403,5860,9,Home Purchase,Pending,27
6b94ecb7-d892-418b-b668-1acc64bc76c0,Alexandra Marshall,kyle64@example.com,001-458-285-3796x521,"679 Raymond Falls Suite 395
Port Jamieport, MS 98066",689,715045,929757,2219,12,Auto Loan,Pending,99
876829d4-b94c-4be6-96d5-f7dc018c74ee,Becky Becker,donruiz@example.com,5815760573,"993 Jeremy Prairie Suite 267
South Amy, ND 86183",805,150919,143381,2545,4,Auto Loan,Pending,20
9cd02e49-5774-491f-a8f3-f27a5ff9d4f5,Michael Sullivan,benderkatrina@example.org,2828694436,"67316 Taylor Fords
Hallbury, KY 30860",706,671209,623811,7046,30,Student Loan,Rejected,32
d146a92e-575e-42ea-90d2-cb82113ee17a,Katherine Smith,ccontreras@example.com,831.779.1145,"19758 Mueller Bypass Suite 872
Evanmouth, VI 65951",439,843987,241052,1904,12,Auto Loan,Approved,22
ff974226-fa25-4df0-ac08-71207cd88216,Yvonne Gardner,brentmoore@example.com,(806)454-7014x061,"150 Spencer Fields
North Jasmine, CO 17150",691,361084,32756,7495,28,Home Purchase,Pending,93
c6183018-2733-4d80-9fda-90a83df14224,Christy Howell,umunoz@example.com,(704)459-3042x75524,"629 Edwards Forest Apt. 608
Port Jacob, MA 40750",437,493724,427976,5793,13,Business Loan,Approved,41
9895c04b-7210-48d8-9fbd-bcb1e4083c82,John Wilson,pamelaphillips@example.com,001-946-847-4071x411,"016 Jones Common Apt. 157
North Christinahaven, FL 19246",404,413864,524545,6527,14,Business Loan,Rejected,84
5dc37bad-09f5-4c84-bd75-a5bd76eeea2f,Dr. Margaret Mcdonald,madisonaustin@example.net,+1-883-500-7926x908,"798 Thomas Pike Suite 131
Petersonside, PW 44683",546,53718,106755,9594,25,Student Loan,Pending,30
dea7d79f-5379-42fc-b246-c90dc433a186,Julia Mitchell DVM,kimtyler@example.com,001-618-627-1077x2380,"143 Shelly Drive Apt. 276
East Catherine, RI 18667",499,27189,511275,8686,17,Student Loan,Approved,41
fe5e1d2e-d0aa-4e31-b715-43552bde0686,Victor Mays,christopher36@example.org,490-515-7778x8798,"3225 Sandra Roads
South Craig, AS 73804",771,383226,261861,2550,7,Auto Loan,Approved,85
4e37677c-44a6-4e8c-86ce-cc8e1727d70e,Belinda Rose,jamesrobert@example.net,843.443.9754x241,"419 Brandy Green
South Lee, PR 79113",647,843587,794233,2339,7,Home Purchase,Pending,13
8794ba63-1204-40e9-936c-c41db026ea89,Mary Williams,hectorwright@example.com,001-446-975-3893x425,"157 Allen Mews
East Annaberg, IA 24536",341,792236,955715,8459,16,Auto Loan,Approved,71
e4cd67fc-866b-4d12-a624-be4ac4537c46,Angela Howe,ohill@example.net,762-384-3331,"10259 Ross Hills
Lake Alexandra, FL 25685",429,726189,370557,4651,16,Business Loan,Rejected,7
d4ccd772-1235-4771-8624-f284a290e27f,Valerie Ruiz,jbrown@example.org,(404)468-2681x454,"7359 Graves Heights Apt. 035
Edwardshaven, IN 14196",634,775265,129509,9919,20,Auto Loan,Rejected,43
31407665-b505-4bb3-be7d-eca1cd87b374,Gregory Johnson,scottcook@example.org,749-516-1996x78112,"26774 Kennedy Trafficway
North Mikeview, CT 28060",532,589627,298600,5447,5,Student Loan,Pending,25
632037c8-a00f-4756-ab4c-ab2f8020d061,Albert Jones,jeremy96@example.org,535.201.2080,"618 Conrad Plains Apt. 366
Sawyertown, PW 32285",499,100414,737597,3324,23,Auto Loan,Rejected,87
694e90b7-0f8f-43e5-a952-6592f71ef711,Kathryn Underwood,xmurphy@example.org,+1-377-914-2465,"564 Donna Crescent Suite 638
Gonzaleztown, DE 44721",414,764315,62263,5745,30,Student Loan,Rejected,98
96467a98-9826-447a-a51c-5098f3fb533c,Melinda Vaughn,tina40@example.net,247-981-8618x93747,"832 Leonard Tunnel Suite 035
Vincentstad, DC 59858",808,471498,363427,9640,14,Home Purchase,Rejected,92
1443437c-9597-474e-92f5-da7c846e787c,David Jackson,davidrivera@example.net,001-934-578-9513x101,"198 Lisa Heights Apt. 711
West Melissa, TX 61732",525,551064,50462,3787,15,Business Loan,Approved,19
d5a59b48-289b-4038-9b27-b5583cfdc693,Todd Meyer,gordonashley@example.org,(730)265-9783x6687,"747 Austin Glens
Jeremyfurt, KS 96158",354,293077,810519,7911,22,Auto Loan,Pending,36
167aa78c-190e-4ec9-9857-36ac28f43cc7,Suzanne Taylor,marvinhernandez@example.org,359.485.9775,"4760 Brady Fort Apt. 004
East Bonnieport, NE 58370",582,295946,443372,9184,10,Home Purchase,Approved,25
d6331a81-cb2c-4274-a798-9e1e44cd3b7a,Elizabeth Ryan,pryan@example.com,3184408271,"81982 Padilla Harbor
Susanmouth, WV 89768",383,553689,80511,6146,28,Home Purchase,Approved,67
307c1279-7be4-4ddd-8bd7-22182eed294e,Maurice Foster,timothy17@example.org,001-827-258-0540x268,"11718 Andrea Village Suite 935
West John, CA 91072",524,380527,911043,3209,13,Home Purchase,Pending,21
a64bc6b5-0006-4f9d-b4f0-bf884311530b,Amanda Patrick,caitlin67@example.com,001-976-508-1648x43073,"937 Wyatt Rapid
North Ruben, IA 26493",605,151785,509913,7188,4,Home Purchase,Rejected,20
a9ec7424-d671-4658-a1ef-7887dee364ce,Stephanie Lewis,rachelsmith@example.org,+1-683-891-0580x00854,"6505 Angela Plaza
Guzmanchester, MH 90163",375,372724,931710,9387,15,Auto Loan,Approved,48
45df6e49-15e8-4048-a109-11a5714f2026,Casey Zuniga,caitlinrussell@example.com,4316446525,"46950 Nicholas Neck
South Stephen, IN 64870",346,736908,679264,6062,7,Home Purchase,Approved,90
0730b545-c542-4aed-a5ea-623cd4f1b5f0,James Perez,gvillanueva@example.org,001-940-755-9731x20243,"Unit 8039 Box 0667
DPO AE 51969",692,28079,340091,8199,22,Student Loan,Rejected,15
c6eeb262-a9f4-4d39-b2d0-369ee16581dd,George Nguyen,keith22@example.org,(316)932-6834x9253,"8296 Hall Cliff Apt. 357
Whiteside, AZ 63444",382,574442,642744,6218,13,Business Loan,Approved,92
949ab30b-6114-4340-8493-6ebf05d9dfe4,Jordan Salas,bellsteven@example.org,+1-764-764-1728,"28685 Tanya Centers
Port Traci, NE 92115",485,350247,696328,6155,17,Home Purchase,Rejected,45
7061d28b-0b79-493f-96e6-f9dabb175fee,Richard Brown,uward@example.org,001-204-646-5934x84810,"273 Jamie Prairie
Lake Troyland, GU 20987",600,896015,545672,4652,13,Auto Loan,Pending,13
c68fa722-290d-4148-bd36-1502489ffc90,Maria Johnson,olsonbrian@example.net,+1-318-557-8860x56323,"91540 Ronald Roads Apt. 447
Kingview, MS 22800",616,132025,372394,1918,10,Home Purchase,Approved,60
3814a561-623d-4d33-8c53-be71d7c4552f,Stephen Munoz,catherine38@example.net,+1-523-495-5549x714,"156 Price Isle Suite 716
North Tiffanyland, MH 03257",458,214577,756376,9820,16,Business Loan,Approved,100
157290b3-841b-4884-9f00-e2da05d2f26b,Bianca Robinson,lisaconrad@example.org,922-805-8102,"8751 Bowen Turnpike
Port Megan, OK 66076",671,898297,668646,6838,26,Auto Loan,Approved,21
96c59e84-5764-438e-8bfa-e159cb2080b0,Joshua Phillips,andersonmichael@example.com,+1-774-954-2807,"43492 Amber Fields Apt. 928
Anneborough, MH 04799",824,791471,867209,5006,1,Student Loan,Rejected,34
1f1cd366-ece4-4bb8-a2d5-94c5b8a95e88,Michelle Johnson,gibsonraymond@example.com,(846)928-2845x78052,"946 White Mountains
Katherineton, WI 48462",821,877382,921061,3160,22,Student Loan,Rejected,16
1e418560-56da-4905-b721-8cd8168c48e7,Sherry Thompson,robert86@example.com,+1-870-994-0168x4626,"4445 Miranda Ridges Apt. 696
Bryanchester, FM 41816",821,284516,929931,4227,15,Business Loan,Rejected,34
e5ce4edd-5382-4e48-a8f3-eecd0abf5a8e,Mark Phillips,gravesgabriel@example.org,+1-879-482-9080,"96360 West Crossroad Suite 236
Brewerfurt, ND 09458",733,581406,705287,7921,1,Business Loan,Approved,92
90b9ea8e-182b-4600-92ab-6cb907b84ba0,Brandon Cummings,zamorakelly@example.org,764.435.4603,"0229 Jason Pass
South Robertfurt, IL 00543",456,332606,888242,3532,21,Business Loan,Approved,4
2d5e87cf-0f3a-4a84-a596-9307882370f1,Daniel Bass,robert26@example.net,732-489-1502,"89525 Norman Drives Apt. 841
Friedmanchester, OR 73904",366,267745,242452,1892,4,Auto Loan,Pending,41
16a4714a-c7c4-4709-8467-8970f03ed883,Deborah Rodriguez,melissa67@example.org,2676412582,"448 Owens Fall
New Diana, WA 14107",714,297389,985227,1946,8,Auto Loan,Rejected,66
4226a6d5-7010-431a-b980-889e0589ac14,Daniel Cross,carsonstephanie@example.net,+1-820-221-2623x7388,"36759 Roy Haven Apt. 030
Leonardtown, OH 46620",535,718134,410716,2797,29,Student Loan,Pending,71
666bc2ff-518c-4722-aa5c-02db6f3dfe0c,Samantha Smith,jmartinez@example.com,001-881-869-3104x96020,"6453 Sanchez Isle
New Michael, MH 16249",383,807832,592483,6737,5,Business Loan,Rejected,32
14738082-5bd9-475d-9663-d8ed8c78b933,Zachary Anderson,williamgibbs@example.org,6806655298,"Unit 9913 Box 7338
DPO AE 83771",355,32873,984611,1019,18,Student Loan,Approved,47
18cfc34a-9749-4c14-8450-1ed59b6c6b2e,David Roberts,kyle05@example.com,605.314.5758,"9274 Webb Track Apt. 214
Smithchester, VA 43806",513,832180,834414,3194,8,Home Purchase,Rejected,67
e6ff2914-0c0e-48d3-b409-0718e8e456ce,Dr. Phillip Campbell,sheilaaustin@example.org,+1-394-688-4614x266,"6829 Cooper Knoll
Bentleyburgh, ME 56391",445,627616,232177,7915,3,Business Loan,Pending,3
65194a49-d3fe-4949-9f09-3eefbfcf597f,Rachel Ho,brandon41@example.com,255.295.0845x8428,"8533 Timothy Rapid
Lake Clarenceshire, AK 96631",609,517607,265753,4660,1,Business Loan,Pending,69
a8493314-2f94-4f38-ba2c-a3fde35ad7e5,Roger Johnson,coxmonica@example.net,753.937.8113,"6040 Melanie Hills
Port Heathermouth, NY 08021",659,412412,56526,4128,7,Home Purchase,Approved,75
65a67c45-cb04-48a5-b372-ee47c73071ac,Brooke Chavez,theresablair@example.com,(572)714-6886,"87457 Mitchell Ville
North Edward, OH 55125",833,70708,272923,1406,30,Business Loan,Rejected,85
1f765a6a-a436-46e2-b3a6-8ad54294a02c,Brandy Jenkins,pearsonjoy@example.org,223-857-1941x006,"01807 Smith Port
South Amy, SD 75781",622,645135,641452,6321,4,Home Purchase,Pending,75
c0fa1cf3-b927-4d13-b5af-69e627d00d2b,Stuart Ruiz,jacobsonlinda@example.com,+1-414-346-3786x989,"8464 Love Prairie
Lake Haroldchester, DC 38458",674,331186,723869,8273,29,Student Loan,Rejected,50
2f9855fb-e958-4076-a4da-3d37fef4173f,Alyssa Huff,john01@example.com,(979)498-7962x107,"68263 Angelica Common
Peterchester, VI 05658",438,172641,550437,2733,24,Home Purchase,Rejected,37
c2d97e44-5546-4572-aed6-3c837d53c7ce,Mrs. Brenda Moran,burnettsamantha@example.org,288.982.0391x504,"Unit 3372 Box 3534
DPO AA 37950",549,647976,926716,9276,16,Home Purchase,Rejected,21
78b08388-26d5-4afb-be7f-318b8f3e45fb,Heather Ruiz,benjamincoleman@example.org,212-249-8180,"0430 Joseph Drive Suite 661
Joshuafort, ME 60748",543,280351,51688,2041,18,Business Loan,Rejected,30
bf252f66-6ea5-41ba-ad86-121edd062b9e,Joseph Bush,fgarcia@example.org,(311)321-9941,"PSC 9892, Box 4099
APO AE 36764",537,529248,628054,8207,17,Student Loan,Rejected,65
17bcf746-3330-4235-bce8-8d71e90970e8,Richard Ray,pamela23@example.com,+1-449-282-5345,"80867 Williams Locks
East Kimberlymouth, SD 69429",645,605502,579511,8127,18,Auto Loan,Pending,68
aaf3b020-d219-4efe-9600-ecccf52ec922,Kim Campos,carrie66@example.com,(604)640-0137x98931,"962 Walker Park
New Alexandermouth, OK 15172",847,210529,135894,3354,14,Business Loan,Approved,18
5170426e-95af-4193-aad0-a00fe600452e,Megan Owens,fosternicole@example.com,001-522-404-2462,"38924 Young Canyon
South Melissaville, SC 08541",785,794602,992670,6564,17,Home Purchase,Pending,67
3677ac1f-6d65-4324-bc3a-c45b0708cb5c,John Mitchell,dbell@example.com,001-537-866-2466,"PSC 8930, Box 2667
APO AP 29284",707,265224,700833,1797,12,Business Loan,Rejected,83
8dd425b1-f50b-4863-9568-cc58e06e9482,Sherry Obrien,changtimothy@example.net,+1-856-587-2558,"329 Harper Heights Apt. 823
North Josephborough, WY 79209",319,291771,704501,9897,27,Business Loan,Pending,4
19a0a413-551e-490c-afe6-7df13a1beb54,Karen Hartman,margaretmccarthy@example.com,001-281-671-7629x90560,"50198 Walker Canyon Suite 926
Barryton, CO 25382",774,212508,161807,2931,11,Business Loan,Approved,16
2dea2047-a860-488b-9d6a-710ddf648b0b,Erica Martin,amandasteele@example.org,001-462-993-7792x60812,"0501 Parker Radial
West Susan, NY 52695",483,629131,454776,2783,13,Student Loan,Pending,10
05ee267d-7cb4-43db-8f5d-ed5e0253b514,Olivia Anderson,snydergrant@example.com,001-260-743-9886x0647,"339 Pitts Crossroad
New Thomasfort, VA 50743",802,640691,165550,1643,12,Business Loan,Approved,30
44f0a506-e17d-4cb2-8bdb-088dc1930906,Robert Alvarez,gsanchez@example.org,(222)434-9721x000,"USNS Watson
FPO AE 10134",457,298229,960639,9449,24,Student Loan,Pending,48
ade953b6-e386-4913-b99e-ee6a024cae66,Derrick Wood,karenpetersen@example.org,4533802397,"Unit 8833 Box 1406
DPO AP 68648",734,609175,565564,2546,11,Home Purchase,Pending,6
f37a3714-8680-41b0-aaed-2fb476d449ad,Benjamin Soto,ebonychang@example.org,9819632861,"754 Warren Lock
Woodsville, CO 13963",522,146304,823027,8818,20,Business Loan,Approved,100
3ecc7cc6-3f12-4e54-90b4-eaa337b3b3e0,Brittany Hernandez,tward@example.org,001-275-699-0778,"063 April Shoal
West Tracy, NJ 58979",524,448025,611593,2390,7,Business Loan,Approved,42
f0f75e2a-0bfa-464d-850a-2b3910c3ac69,Erin Martinez,tina02@example.com,797-201-2285,"84632 Stephanie Green
New Adam, TN 62227",614,268370,489179,4634,27,Home Purchase,Approved,21
733c8ceb-bf9a-4c16-98b5-c92da27ac2ef,Monica Johnston,ijohnson@example.org,+1-684-214-1303x829,"76090 May Streets
West Derek, MN 09783",396,308605,565612,5240,16,Home Purchase,Rejected,25
e6543d9a-9bf3-4910-afb1-1aba5fdc5f22,Michael Glover,walkerbrandon@example.net,+1-373-258-9108x40888,"8051 Mark Harbor Suite 611
West Rebecca, NY 65935",331,629306,573137,2657,10,Home Purchase,Rejected,11
0f89a8f9-73b8-4e09-a2d7-0ee971291e0c,Emily Ponce,jorgegonzales@example.net,001-238-782-7870x2065,"71236 George Spur Apt. 649
Steventown, CA 44793",581,203807,649523,7496,22,Home Purchase,Pending,38
1ee5231e-35dc-4660-aa32-8609b47ffe28,Rachel Fitzgerald,jeffreyevans@example.org,001-617-671-0108,"7156 Katelyn Islands Apt. 103
Barbarafort, MT 16685",626,184467,188601,3604,5,Auto Loan,Pending,23
95d35102-7080-4898-8553-11774f7b37b7,Larry Lutz,juarezmichael@example.com,4043029688,"74958 Bishop Overpass Apt. 838
Port Sara, CA 87169",340,207220,369436,2242,22,Auto Loan,Rejected,82
10995b12-39e5-4ced-8a27-d0efcca32dc9,James Cunningham,emily36@example.com,7292946270,"8097 Bradley Circles Suite 894
Raymondchester, NV 97688",755,412906,659642,8952,17,Home Purchase,Rejected,58
ef784697-2b3f-4c6e-9f50-6f87eb6c50d0,Stanley Ward,martinmarvin@example.net,6656639177,"412 King Radial Suite 511
Adamsmouth, ND 66770",803,371038,307096,6888,11,Student Loan,Rejected,28
2bf7bc0f-3d93-47b2-afe6-a7593f0258c4,Mary Chase,katie76@example.com,(484)694-4094x492,"823 Lindsay Rapids Apt. 431
Jasonchester, AS 90076",814,784537,996205,3205,4,Business Loan,Pending,100
2934dec8-12c2-4a64-842a-7606cd3574e1,Eric Smith,hamiltonlisa@example.net,278.885.3192x384,"607 Veronica Squares
East Frederickville, MS 58772",556,771306,702132,9961,1,Auto Loan,Approved,5
de9c2c08-13c3-494a-af0c-4f4afa2f2156,Michael Hopkins,fulleranna@example.net,976.484.5406,"193 Garrison Parks
Ashleyfurt, NE 25264",583,368330,176298,3717,22,Student Loan,Rejected,26
5e11f781-b9a2-4004-ae92-444a21f925fc,Paul Campbell,wmartinez@example.com,2284022287,"638 Abbott Rest
Savannahmouth, IA 32638",558,280852,134370,1184,28,Home Purchase,Pending,83
e0cdd1d9-aff4-45db-89da-51511150438d,Anna Smith,jesse26@example.org,+1-556-437-8378x420,"1654 Martinez Rest
Codytown, MA 35808",744,85333,101438,2573,1,Home Purchase,Pending,48
45825fc4-3c1f-4a43-b37e-e94c378c57b5,Travis Wyatt,timothyhines@example.net,001-300-855-7236x4392,"USNV Mays
FPO AP 02336",775,325557,494079,5589,26,Home Purchase,Rejected,10
bc6c48a5-802b-4189-9466-3950f389ceed,Aaron Savage,osims@example.net,+1-444-445-4089x44762,"378 Weber Village
Port Jeffrey, WV 12495",382,133535,421639,8845,4,Student Loan,Pending,48
062eec48-a048-4520-bbf4-7d37e8ba85ba,Madeline Pearson,loriford@example.net,457-765-8989x6578,"PSC 6861, Box 8771
APO AA 29306",394,782704,759664,9058,11,Auto Loan,Pending,88
3a511365-bcac-4b57-bcc3-eae58943da24,Ryan Edwards,john40@example.net,523-917-7054,"956 Jacqueline Knoll
Williamston, NC 01561",497,35993,114470,4944,1,Student Loan,Approved,36
59e5530a-2686-494a-a694-6a4cb2a8c9e8,Frederick Miller,lowerytroy@example.com,+1-457-445-0360x4602,"21963 Wong Stream Apt. 281
East Maryhaven, MN 33748",757,868342,871553,1564,21,Home Purchase,Rejected,59
7b2373c0-9dbe-491d-8f09-4e40241438cc,Gabrielle Collins,gallaghercraig@example.org,388-968-4544,"796 Ryan Prairie Suite 983
Nguyenton, IA 19748",710,596952,14658,7754,9,Home Purchase,Pending,11
25c58c83-2b1d-4dbe-968d-7ba6aecbcf57,Mark Taylor,nunezmelissa@example.net,001-629-304-5054,"38068 Green Street
Garzaberg, ME 91232",837,106350,782501,7942,8,Home Purchase,Approved,57
775a0520-3d06-4998-8b5f-a67d03c56ee3,Mary Hernandez,deborah13@example.com,734-678-1875,"0349 Gonzalez Pines
Laraburgh, MT 58516",368,34549,251546,3905,9,Auto Loan,Rejected,83
bc5c1961-1ae8-4407-98eb-374c0b0d14b1,Paul Costa,timcastillo@example.net,(434)201-2968x108,"956 Michael Light Apt. 060
Lake Cynthia, TX 88384",480,647661,451442,7180,2,Auto Loan,Rejected,65
40608e4a-7896-4675-8b61-164fdb11234b,Michelle May,gwest@example.com,001-944-991-0843,"6515 Christine Manors
Cameronmouth, SD 73722",754,496563,262674,9361,27,Business Loan,Rejected,90
f42c836e-3ddc-4c7b-9b67-7f632146494c,James Chen,gloria15@example.net,(981)451-9715,"02507 Andrew Mount Suite 050
North Melindachester, TX 33112",450,723784,71408,4344,2,Auto Loan,Approved,29
94227597-df20-4cc5-80cd-4bad631020ee,Daniel Perez,williamcarr@example.org,549-281-6113,"529 Orozco Heights Apt. 128
Scottton, GA 21629",590,765052,85540,1940,6,Student Loan,Pending,90
1a0c50a1-5d06-4293-946f-f9b80448142c,Christopher Lang,tlarson@example.org,(285)743-5306,"56821 Daniels Square Suite 930
Port Mary, ME 00531",733,725143,598903,6695,21,Business Loan,Approved,89
5343ed6e-c5ea-4a43-abab-42a16f30e962,Tonya Perez,houstonmichael@example.net,(696)760-4070x80376,"69354 Virginia Locks
Cynthiahaven, PW 73252",444,620977,93823,2752,18,Student Loan,Rejected,79
7746fd68-4071-4585-a34a-acdd08436c0b,Timothy Howe,nguyenmegan@example.com,(743)407-3786x816,"51316 Roberts Ways
Port Cassiefurt, AL 09412",794,842924,584447,5783,24,Student Loan,Approved,12
003b0c5b-a656-437f-8b98-025c9bbc7b56,Tara Garcia,willisnicholas@example.net,(272)600-3809x334,"742 Kelly Plain
South Mikemouth, WY 26382",332,875009,510280,3569,22,Student Loan,Approved,57
707be359-88d8-4435-a227-bb563e9e7e6d,Rachel Prince,maryprice@example.net,881.961.8668,"486 Eric Ramp Apt. 871
Kimberlyton, WV 04684",781,659277,429918,8445,21,Home Purchase,Pending,58
6533952c-0808-4ac8-b062-fe20f67038ff,Stephen Ewing,ecrawford@example.org,(227)356-8404,"37211 Anne Tunnel Apt. 858
East Shannon, VI 56606",307,184530,965115,5357,24,Business Loan,Pending,10
86ff03b2-03c9-49c8-a941-dfeb30381efe,Derrick Lynch Jr.,whobbs@example.org,997-630-5276,"4304 Marcus Heights Suite 616
Mooreshire, PA 42853",680,600748,281177,9646,6,Business Loan,Rejected,94
df15a065-a415-417b-be97-b1da48373f1e,Michelle Ward,frederick36@example.org,358.755.2532,"0889 Maria Ville Apt. 675
Lake Maria, WA 10900",631,360104,569254,7904,28,Auto Loan,Approved,94
22654735-a8b8-4c22-b2ae-4022aab1ee83,Ronald Montgomery,julieanderson@example.org,+1-546-684-0581x793,"54306 Lamb Circles Suite 209
Michelemouth, NC 29797",729,749729,502241,9497,27,Home Purchase,Approved,74
f46e8dec-b243-4013-99d8-e29cd83d71dd,Lisa Cole,xknox@example.org,761.834.3528x130,"55290 Pham Curve
Christophertown, NM 10150",502,860015,422250,2494,28,Home Purchase,Rejected,16
e3eabd78-2f17-45eb-8420-19ff20f5ff3f,Vanessa Smith,vbishop@example.com,001-960-849-6705x4824,"PSC 4014, Box 3806
APO AE 49314",425,776007,100652,3986,4,Home Purchase,Pending,100
7a411f42-a9cb-4ec4-a548-426c92e4e7b3,Christopher Perez,joseph09@example.com,320.718.0141x700,"33441 Hunter Prairie
Smithstad, MP 60636",473,159365,721023,4349,18,Home Purchase,Approved,24
9c818f22-8d0c-4f66-9dc5-66f6fc610241,Jennifer Taylor,frank58@example.net,(687)905-8481x24192,"7789 Hale Forest Suite 445
West Robert, ME 95599",426,332347,259323,1919,19,Home Purchase,Pending,15
09bc6a3c-f91b-4d0b-b21f-1eb867081e07,Brandi Smith,nicole80@example.org,783.972.2338x3758,"2098 Shaun Corners
Lake Tonya, NV 44782",673,352266,425127,9993,5,Business Loan,Rejected,9
a1db9b5d-8c47-42bb-838f-fa0aa87c7af3,Nathan Hall,hollystanley@example.net,(244)540-7656x020,"602 Ayala Ferry
Kimberlyfurt, NY 66605",781,263465,993366,5588,12,Business Loan,Approved,16
1a19a434-aa70-4454-b503-509b46c4283b,Jennifer Welch,ruizwillie@example.org,546-404-9383,"774 Morales Light Apt. 696
Christophertown, WA 83987",711,663761,206052,3123,28,Student Loan,Rejected,58
c27ca4d4-1565-4ec7-b0d0-1d417b885502,Sheila Campos,crystalperez@example.org,+1-225-895-1440,"6577 Joseph View Suite 104
North Jeffreyfort, NV 32102",553,672543,67119,6321,3,Auto Loan,Approved,9
7fc95db0-d86b-47a4-b464-cb6f5dade39e,Amy Sanchez,brandimendoza@example.net,+1-981-573-1655x0641,"44473 Lindsay Inlet Suite 499
Peterfort, WA 50205",789,338393,94650,1967,20,Home Purchase,Rejected,24
e16b13ea-8961-466a-a98c-622bfc57c501,Kayla Wright,dmorton@example.org,+1-534-303-2838,"2762 Wood Prairie Apt. 954
North James, AR 31976",670,725133,806049,7745,16,Home Purchase,Pending,25
b7e9eeb7-b909-4d33-b6eb-0b1c07f22bea,Kari Allen,tylerreese@example.org,+1-631-967-9101x48508,"72847 Matthew Meadows
East Jason, OK 66834",489,498054,543279,9687,13,Home Purchase,Rejected,67
56accb57-ff26-4b35-988b-76c8862ef8a0,Maria Thompson,uphillips@example.com,+1-583-719-3810x5375,"USNS Green
FPO AE 61230",323,563519,143566,5654,27,Student Loan,Pending,31
